시도,요양기관종별,간호사계,간호사,가정전문간호사,보건전문간호사,마취전문간호사,정신전문간호사,간호조무사,임상병리사,방사선사,치과기공사,치과위생사,보건의료정보관리사,동위원소취급자(일반),동위원소취급자(특수),방사선취급감독자,영양사,조리사,조혈모세포이식담당자,안경사,기타종사자,정신건강전문요원계
충남,보건진료소,233,232,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충남,보건의료원,31,30,0,-,-,1,17,5,8,-,3,2,-,-,-,1,1,-,-,-,-
충남,한방병원,65,65,-,-,-,-,102,6,12,-,-,3,5,-,-,10,20,-,-,128,1
충남,한의원,30,29,1,-,-,-,770,-,-,-,-,2,-,-,-,-,1,-,-,40,-
전북,계,"8,223","8,165",25,3,2,28,"9,593","1,086","1,057",87,"1,690",292,57,13,9,413,621,5,45,"4,298",85
전북,상급종합병원,"2,311","2,296",-,0,0,15,131,186,187,4,16,29,14,9,2,18,33,5,3,882,13
전북,종합병원,"2,445","2,420",14,1,2,8,539,253,216,1,20,49,8,3,0,36,82,0,1,857,19
전북,병원,749,749,0,0,-,0,967,133,167,-,0,47,16,-,-,101,118,-,16,598,12
전북,요양병원,"1,450","1,444",5,1,0,0,"2,536",62,82,0,0,105,7,0,2,177,213,0,0,"1,254",0
전북,정신병원,95,95,-,-,-,0,86,5,6,-,-,1,10,-,1,14,14,-,-,29,23
전북,의원,526,521,2,1,-,2,"3,450",390,341,-,0,42,2,1,3,19,80,-,25,354,17
전북,치과병원,2,2,-,-,-,-,8,-,2,10,54,1,-,-,-,-,-,-,-,23,-
전북,치과의원,16,16,-,-,0,0,431,-,1,72,"1,482",4,-,-,-,-,-,-,-,38,-
전북,보건소,102,102,-,-,-,0,102,36,19,0,38,-,-,-,-,3,1,-,-,-,1
전북,보건지소,43,43,-,-,-,-,218,2,2,-,74,-,-,-,-,-,-,-,-,-,-
전북,보건진료소,223,219,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전북,보건의료원,61,58,-,-,-,3,17,11,10,-,6,0,-,-,-,1,1,-,-,7,-
전북,약국,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,-
전북,한방병원,157,157,-,-,-,-,240,8,24,-,-,11,-,-,1,43,70,-,-,196,-
전북,한의원,43,43,-,0,0,0,868,0,0,0,0,1,0,0,0,1,9,0,0,58,0
전남,계,"8,715","8,668",27,1,2,17,"8,429",918,906,66,"1,443",191,17,5,5,409,509,1,20,"4,509",88
전남,상급종합병원,645,645,0,-,-,-,2,54,60,-,2,6,1,1,1,4,3,1,-,-,1
전남,종합병원,"2,974","2,965",8,0,1,0,769,284,251,0,20,62,2,2,2,59,63,0,1,"1,308",16
전남,병원,"2,282","2,265",15,0,1,1,"1,001",213,244,0,5,45,0,1,0,112,155,0,0,"1,161",21
전남,요양병원,"1,387","1,387",0,0,0,0,"2,054",63,69,0,1,54,0,0,1,166,187,0,0,"1,326",0
전남,정신병원,165,156,-,-,-,9,119,8,6,-,1,1,-,-,-,12,9,-,-,163,41
전남,의원,418,416,1,0,-,1,"2,490",228,220,-,-,7,3,1,-,15,43,-,19,238,9
전남,치과병원,2,2,-,-,-,-,15,0,1,2,187,-,-,-,-,2,1,-,-,47,-
전남,치과의원,27,27,-,-,-,-,606,0,-,64,"1,063",9,8,-,-,-,1,-,-,96,-
전남,보건소,159,152,-,1,-,6,173,44,26,-,37,-,-,-,-,1,-,-,-,-,-
전남,보건지소,161,161,-,-,-,-,305,14,8,0,122,-,-,-,-,-,-,-,-,2,-
전남,보건진료소,317,317,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전남,보건의료원,34,31,3,-,-,-,21,8,6,-,5,-,-,-,-,1,-,-,-,-,-
전남,한방병원,116,116,-,-,-,-,189,2,15,-,-,4,-,-,1,37,47,-,-,136,-
전남,한의원,28,28,-,0,-,-,684,0,-,-,-,3,3,-,-,-,-,-,-,32,-
경북,계,"10,063","10,023",10,1,10,19,"10,170",985,"1,103",153,"1,871",261,26,6,6,364,544,0,17,"3,322",77
경북,종합병원,"5,151","5,151",0,0,0,0,"1,168",451,390,1,48,107,14,4,2,53,85,0,0,"1,324",19
경북,병원,"1,246","1,239",0,-,5,2,722,126,163,0,8,21,2,1,0,69,93,-,-,609,23
경북,요양병원,"1,982","1,974",7,0,-,1,"2,523",55,103,-,2,103,6,-,1,205,294,-,-,751,1
경북,정신병원,173,170,-,-,-,3,108,3,5,-,-,2,-,-,-,12,15,-,-,154,33
경북,의원,797,788,1,0,5,3,"3,232",283,402,-,1,16,0,1,2,14,41,-,17,262,1
경북,치과병원,-,-,-,-,-,-,13,1,-,22,267,-,-,-,-,-,-,-,-,41,-
경북,치과의원,10,9,-,-,-,1,911,0,-,129,"1,345",8,1,-,-,-,-,-,-,118,-
경북,보건소,191,183,-,-,-,8,131,57,31,1,69,-,-,-,1,4,-,-,-,-,-
경북,보건지소,82,81,-,-,-,1,355,3,1,0,129,-,-,-,-,0,-,-,-,0,-
경북,보건진료소,310,307,2,1,-,-,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-
경북,보건의료원,32,32,-,-,-,-,13,4,4,0,2,1,-,-,-,1,2,-,-,-,-
경북,한방병원,46,46,-,-,-,-,46,2,4,-,-,2,-,-,-,6,13,-,-,7,-
경북,한의원,43,43,-,0,0,0,948,0,0,0,0,1,3,0,0,0,1,0,0,56,0
경남,계,"14,835","14,687",23,56,31,38,"13,974","1,808","1,687",219,"2,960",339,81,5,7,616,903,2,106,"7,589",141
경남,상급종합병원,"3,331","3,329",2,-,-,0,268,368,272,1,14,39,22,3,-,19,53,2,-,"1,431",11
경남,종합병원,"4,232","4,223",2,0,7,0,919,465,348,1,60,63,7,2,1,59,79,0,3,"2,079",13
경남,병원,"2,898","2,818",-,55,11,14,"2,380",383,443,1,9,60,41,0,2,191,278,-,2,"1,193",36
경남,요양병원,"2,456","2,454",2,0,0,0,"3,276",92,114,0,2,129,7,0,3,265,336,0,0,"1,587",0
경남,정신병원,351,342,-,0,-,9,245,15,16,-,0,6,-,-,0,32,44,-,-,241,77
경남,의원,843,831,2,0,8,2,"4,690",414,421,0,0,24,2,0,1,30,85,0,101,712,4
경남,치과병원,42,38,-,-,4,-,33,3,9,53,438,2,-,-,-,-,-,-,-,105,-
경남,치과의원,14,10,-,1,-,3,544,0,-,163,"2,306",3,1,-,-,-,-,-,-,88,-
경남,보건소,177,168,1,-,1,7,146,47,35,-,48,1,-,-,-,-,-,-,-,-,-
경남,보건지소,79,78,-,-,-,1,182,9,8,-,81,1,-,-,-,-,-,-,-,2,-
경남,보건진료소,210,200,10,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경남,보건의료원,15,11,4,-,-,-,6,4,2,-,2,-,-,-,-,-,-,-,-,-,-
경남,한방병원,147,147,-,-,-,-,132,8,19,-,-,10,-,-,-,19,26,-,-,74,-
경남,한의원,40,38,-,-,-,2,"1,151",0,-,-,-,1,1,-,-,1,2,-,-,77,-
제주,계,"2,856","2,837",3,0,5,11,"1,745",328,355,22,587,90,4,3,2,52,92,0,26,688,19
제주,종합병원,"1,764","1,764",-,-,-,0,176,196,172,-,12,53,4,3,2,22,36,0,12,317,12
제주,병원,223,215,-,-,4,4,36,14,16,-,-,6,-,-,-,9,21,-,-,75,1
제주,요양병원,197,191,0,-,-,6,108,6,8,-,-,7,-,-,-,13,24,-,-,64,1
제주,정신병원,10,10,-,-,-,-,10,-,-,-,-,-,-,-,-,2,-,-,-,-,2
제주,의원,504,500,3,-,1,0,959,100,147,-,0,10,-,-,-,4,10,-,14,167,3
제주,치과병원,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-
제주,치과의원,12,12,-,-,-,-,150,-,2,22,549,10,-,-,-,-,-,-,-,35,-
제주,조산원,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,보건소,39,38,-,-,-,1,12,12,7,-,5,1,-,-,-,2,-,-,-,-,-
제주,보건지소,11,11,-,-,-,-,16,-,1,-,5,-,-,-,-,-,-,-,-,-,-
제주,보건진료소,47,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,한방병원,9,9,-,-,-,-,7,-,2,-,-,2,-,-,-,0,-,-,-,18,-
제주,한의원,40,40,-,-,-,-,264,-,-,-,-,1,-,-,-,-,1,-,-,12,-
세종,계,773,771,0,0,0,2,950,100,145,5,277,14,11,1,0,24,15,0,8,376,5
세종,종합병원,531,531,-,-,-,-,15,54,59,-,5,5,4,1,-,6,2,-,1,178,1
세종,병원,28,28,-,-,-,-,18,3,1,-,-,1,-,-,-,1,-,-,-,14,-
세종,요양병원,49,49,-,-,-,-,70,2,4,-,-,3,-,-,-,8,8,-,-,8,-
세종,정신병원,5,5,-,-,-,0,9,0,-,-,-,-,-,-,-,1,2,-,-,11,2
세종,의원,83,82,-,-,-,1,590,37,75,-,0,2,3,-,-,3,1,-,7,131,2
세종,치과병원,-,-,-,-,-,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,-
세종,치과의원,2,2,-,-,-,-,72,-,-,4,253,1,-,-,-,-,-,-,-,8,-
세종,보건소,17,16,-,-,-,1,0,1,1,-,1,-,-,-,-,-,-,-,-,-,-
세종,보건지소,3,3,-,-,-,-,17,-,-,-,6,-,-,-,-,-,-,-,-,-,-
세종,보건진료소,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
세종,한방병원,43,43,-,-,-,-,21,3,4,-,-,2,4,-,-,5,2,-,-,21,-
세종,한의원,5,5,-,-,-,-,138,-,-,-,-,-,-,-,-,-,-,-,-,5,-
