시도,요양기관종별,간호사계,간호사,가정전문간호사,보건전문간호사,마취전문간호사,정신전문간호사,간호조무사,임상병리사,방사선사,치과기공사,치과위생사,보건의료정보관리사,동위원소취급자(일반),동위원소취급자(특수),방사선취급감독자,영양사,조리사,조혈모세포이식담당자,안경사,기타종사자,정신건강전문요원계
대구,종합병원,"2,110","2,104",5,1,-,0,481,156,155,1,31,36,21,2,1,33,38,2,2,758,9
대구,병원,"3,412","3,401",0,0,2,9,"1,491",244,342,0,5,67,1,1,2,163,264,-,14,"1,012",73
대구,요양병원,"1,265","1,263",-,-,-,2,"1,321",39,65,-,-,64,-,-,1,126,174,-,-,303,6
대구,의원,892,889,3,0,0,-,"3,943",513,585,-,1,17,4,-,2,9,57,-,29,166,4
대구,치과병원,5,5,-,-,-,-,9,-,5,17,347,1,-,-,-,-,-,-,-,95,-
대구,치과의원,8,8,-,-,-,-,613,1,-,172,"1,859",4,-,-,-,-,-,-,-,55,-
대구,보건소,101,98,-,-,-,3,10,23,14,-,13,-,-,-,-,3,-,-,-,-,-
대구,보건지소,7,7,-,-,-,-,19,-,-,-,2,-,-,-,-,1,-,-,-,-,-
대구,보건진료소,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
대구,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-
대구,한방병원,56,56,-,-,-,-,23,1,4,-,-,3,-,-,-,1,4,-,-,-,-
대구,한의원,27,26,-,0,0,1,"1,219",1,0,0,0,4,0,0,0,0,0,0,0,57,1
광주,계,"8,886","8,852",11,1,1,21,"7,496",907,962,118,"1,762",181,8,6,14,451,623,6,47,"2,669",81
광주,상급종합병원,"1,880","1,878",0,0,0,2,98,122,126,4,6,29,5,5,3,14,14,6,0,290,4
광주,종합병원,"3,003","2,996",3,1,1,2,470,237,228,0,20,53,2,1,4,43,66,0,1,963,13
광주,병원,"1,781","1,779",2,0,-,0,"1,043",176,214,-,1,37,-,-,3,135,166,-,15,514,17
광주,요양병원,"1,291","1,283",0,-,-,8,"1,909",59,63,-,1,48,-,-,1,128,153,-,-,428,46
광주,의원,530,517,6,0,0,7,"2,266",293,243,-,2,5,1,-,2,6,34,-,31,91,1
광주,치과병원,7,7,-,-,-,-,31,1,7,17,203,2,-,-,-,0,2,-,-,16,-
광주,치과의원,16,16,-,-,-,-,413,-,2,97,"1,519",2,-,-,-,-,1,-,-,30,-
광주,보건소,70,68,-,-,-,2,29,12,7,-,10,1,-,-,-,-,-,-,-,-,-
광주,보건진료소,10,10,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
광주,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-
광주,한방병원,273,273,0,-,-,-,569,7,72,-,-,4,-,-,1,125,184,-,-,309,-
광주,한의원,25,25,-,-,-,-,667,-,-,-,-,-,-,-,-,-,3,-,-,26,-
대전,계,"7,215","7,174",29,2,1,9,"7,377",882,"1,017",131,"1,510",276,11,10,5,233,384,5,38,"3,319",59
대전,상급종합병원,"1,299","1,296",2,-,-,1,133,123,114,1,2,27,2,1,0,14,16,5,4,657,10
대전,종합병원,"3,201","3,188",10,2,0,1,633,312,320,3,67,70,8,7,3,35,34,0,15,"1,825",17
대전,병원,"1,129","1,128",-,-,1,0,867,103,145,5,13,50,1,1,0,66,108,-,1,320,26
대전,요양병원,972,966,6,0,0,0,"1,184",24,52,-,-,69,-,-,1,97,164,-,-,180,1
대전,의원,374,359,11,-,-,4,"2,865",292,349,-,1,45,0,1,-,10,41,-,18,104,5
대전,치과병원,10,10,-,-,-,-,11,8,14,15,185,2,-,-,-,-,-,-,-,13,-
대전,치과의원,7,7,-,0,0,0,692,0,2,107,"1,234",5,0,0,0,0,2,0,0,112,0
대전,보건소,74,72,-,-,-,2,17,14,9,-,7,2,-,-,-,1,-,-,-,-,-
대전,보건지소,10,9,-,-,-,1,3,-,-,-,1,-,-,-,-,-,-,-,-,2,0
대전,보건진료소,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
대전,한방병원,105,105,0,-,-,-,100,6,12,-,-,4,-,-,1,10,18,-,-,67,-
대전,한의원,26,26,-,-,0,0,872,-,0,-,-,2,-,-,-,-,1,-,-,39,-
울산,계,"4,535","4,528",0,0,3,4,"4,336",495,513,78,"1,143",109,3,3,2,163,226,4,10,"1,620",32
울산,종합병원,"2,715","2,715",0,0,-,0,230,240,191,1,28,41,2,2,0,26,23,1,3,693,6
울산,병원,805,801,0,-,3,1,670,102,103,-,-,14,-,-,2,51,63,3,-,507,24
울산,요양병원,589,589,-,-,-,0,899,14,29,0,2,34,-,-,-,71,115,-,-,219,-
울산,의원,302,302,-,-,-,-,"1,641",120,175,-,2,9,1,1,-,8,24,-,7,52,2
울산,치과병원,1,1,-,-,-,-,4,1,1,6,137,-,-,-,-,-,-,-,-,24,-
울산,치과의원,9,9,-,0,0,0,428,0,0,71,959,8,0,0,0,0,0,0,0,83,0
울산,보건소,51,48,-,-,-,3,5,16,9,0,11,1,-,-,-,5,-,-,-,-,-
울산,보건지소,5,5,-,-,-,-,4,1,-,-,4,-,-,-,-,-,-,-,-,-,-
울산,보건진료소,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
울산,한방병원,27,27,-,-,-,-,18,1,5,-,-,2,-,-,-,2,1,-,-,31,-
울산,한의원,20,20,-,0,0,0,437,-,-,-,-,-,-,-,-,-,-,-,-,11,-
경기,계,"39,534","39,244",170,13,36,71,"39,339","4,539","5,201",483,"8,902",953,74,30,51,"1,447","1,789",5,125,"11,569",362
경기,상급종합병원,"6,275","6,260",14,-,-,1,102,553,487,4,68,90,10,4,2,50,11,3,5,"1,295",31
경기,종합병원,"16,090","16,005",66,1,6,12,"2,479","1,632","1,427",16,205,319,56,21,9,201,204,2,29,"6,043",55
경기,병원,"6,411","6,373",2,0,27,9,"4,356",600,900,1,36,164,1,1,11,390,496,0,9,"1,663",123
경기,요양병원,"6,202","6,170",14,1,0,17,"5,556",111,318,0,2,280,0,0,5,677,793,0,0,"1,131",118
경기,의원,"3,209","3,115",65,7,3,19,"16,462","1,507","1,934",0,4,61,7,4,17,53,187,0,82,681,30
경기,치과병원,20,20,-,-,-,-,56,2,3,49,513,2,-,-,1,3,3,-,-,145,3
경기,치과의원,92,88,3,1,0,0,"4,980",3,1,413,"7,950",15,0,0,5,0,1,0,0,255,0
경기,보건소,338,325,-,3,-,10,163,112,63,-,67,4,-,-,-,12,-,-,-,-,-
경기,보건지소,76,75,-,-,-,1,114,7,8,-,55,-,-,-,-,2,-,-,-,2,1
경기,보건진료소,159,159,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기,보건의료원,29,28,-,-,-,1,3,4,4,-,2,0,-,-,-,-,-,-,-,-,-
경기,약국,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,2,-
경기,한방병원,365,362,3,0,0,0,394,8,56,-,-,13,-,-,1,56,80,-,-,194,1
경기,한의원,268,264,3,0,0,1,"4,673",0,0,0,0,5,0,0,0,3,14,0,0,158,0
강원,계,"6,044","6,004",7,1,0,32,"4,900",610,670,64,"1,013",112,21,4,10,170,231,0,13,"2,067",75
강원,상급종합병원,938,934,2,1,0,1,72,76,52,1,10,10,10,1,0,7,2,0,0,369,17
강원,종합병원,"2,774","2,770",4,0,0,0,416,258,243,0,20,42,10,3,2,36,63,0,2,"1,042",14
강원,병원,921,898,-,0,0,23,593,103,126,1,23,24,1,-,4,59,65,-,-,366,39
강원,요양병원,431,430,1,-,-,0,404,10,21,0,2,22,-,-,0,48,61,-,-,96,2
강원,의원,571,570,0,-,0,1,"2,057",121,193,-,2,8,-,-,3,13,37,-,11,102,3
강원,치과병원,7,7,-,-,-,-,12,2,3,5,46,1,-,-,-,1,-,-,-,54,-
강원,치과의원,14,14,-,-,-,-,560,1,1,57,825,3,-,-,-,-,1,-,-,29,-
강원,보건소,131,127,-,-,-,4,101,32,23,-,28,-,-,-,-,5,-,-,-,-,-
강원,보건지소,67,66,-,-,-,1,126,2,2,-,53,-,-,-,-,-,-,-,-,1,-
강원,보건진료소,129,129,-,-,-,-,0,-,-,-,1,-,-,-,-,-,-,-,-,-,-
강원,보건의료원,26,24,-,-,-,2,5,4,5,-,3,1,-,-,1,-,-,-,-,-,-
강원,한방병원,7,7,-,-,-,-,12,1,1,-,-,1,-,-,-,1,2,-,-,-,-
강원,한의원,28,28,-,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,8,0
충북,계,"4,741","4,695",25,0,5,16,"6,288",649,773,63,"1,193",145,10,6,5,200,277,0,22,"2,587",59
충북,상급종합병원,936,935,0,0,0,1,72,99,77,-,5,13,7,3,0,9,3,-,-,797,6
충북,종합병원,"1,770","1,764",4,0,2,0,698,239,215,0,55,43,3,3,1,39,79,0,2,"1,120",8
충북,병원,570,559,9,-,0,2,537,88,101,-,5,22,-,-,-,47,56,0,3,184,14
충북,요양병원,703,696,6,0,1,0,888,23,42,-,-,45,-,-,0,86,100,-,-,274,26
충북,의원,322,314,4,-,2,2,"2,581",169,306,-,0,13,-,-,2,9,25,-,17,83,3
충북,치과병원,2,-,2,-,-,-,6,0,-,4,57,-,-,-,-,-,-,-,-,5,-
충북,치과의원,11,11,-,0,0,0,585,0,0,59,981,6,0,0,1,0,0,0,0,50,1
충북,조산원,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충북,보건소,151,140,-,-,-,11,86,29,24,-,34,1,-,-,1,2,-,-,-,-,1
충북,보건지소,39,39,-,-,-,-,126,-,1,0,56,-,-,-,-,-,-,-,-,-,-
충북,보건진료소,157,157,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충북,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
충북,한방병원,60,60,-,-,-,-,70,2,7,-,-,1,-,-,-,8,14,-,-,51,-
충북,한의원,20,20,-,0,0,0,635,0,-,-,-,1,-,-,-,-,-,-,-,22,-
충남,계,"5,939","5,886",24,1,5,23,"7,892",737,841,127,"1,549",218,6,4,9,252,384,0,30,"2,006",71
충남,상급종합병원,"1,774","1,765",-,0,2,7,119,181,127,1,5,34,5,2,1,12,8,-,5,385,13
충남,종합병원,"1,445","1,439",4,1,0,1,461,163,149,1,31,31,1,2,2,28,52,0,0,817,5
충남,병원,564,558,5,-,1,-,683,107,142,0,-,33,-,-,1,50,74,-,-,351,6
충남,요양병원,"1,195","1,186",8,0,0,1,"1,664",34,68,0,3,81,0,0,2,145,193,0,0,194,44
충남,의원,416,406,6,0,2,2,"3,009",206,312,0,0,17,0,0,2,9,45,-,25,100,3
충남,치과병원,7,7,-,-,-,-,22,1,6,33,226,4,-,-,-,-,-,-,-,44,-
충남,치과의원,3,3,-,0,0,0,762,0,0,91,"1,147",10,0,0,0,0,0,0,0,59,0
충남,보건소,149,139,-,-,-,10,85,36,19,1,50,1,-,-,1,-,-,-,-,-,-
충남,보건지소,52,52,-,-,-,-,229,3,3,-,84,0,-,-,-,-,-,-,-,-,-
충남,보건진료소,233,232,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충남,보건의료원,31,30,0,-,-,1,17,5,8,-,3,2,-,-,-,1,1,-,-,-,-
충남,한방병원,41,41,-,-,-,-,64,1,7,-,-,3,-,-,-,7,11,-,-,17,-
충남,한의원,29,28,1,-,-,-,776,-,-,-,-,2,-,-,-,-,-,-,-,39,-
전북,계,"7,694","7,636",26,2,3,27,"9,509","1,050","1,025",81,"1,626",290,26,13,8,409,610,5,32,"2,613",75
전북,상급종합병원,"2,025","2,010",-,0,0,15,108,184,176,4,16,27,15,9,2,18,33,5,2,845,11
전북,종합병원,"2,250","2,225",14,1,3,7,487,235,202,1,22,53,9,3,1,36,80,0,1,502,17
전북,병원,854,850,4,0,0,0,"1,076",144,182,0,0,51,0,0,1,118,134,0,16,533,31
전북,요양병원,"1,445","1,443",2,0,-,-,"2,690",64,85,-,-,101,2,-,2,176,226,-,-,374,-
전북,의원,494,489,2,1,-,2,"3,254",369,324,-,0,42,-,1,1,19,71,-,13,122,15
전북,치과병원,3,3,-,-,-,-,8,-,2,9,55,1,-,-,-,-,-,-,-,26,-
전북,치과의원,14,14,-,-,0,0,424,-,1,67,"1,416",5,-,-,-,-,-,-,-,29,-
전북,보건소,102,102,-,-,-,0,102,36,19,0,38,-,-,-,-,3,1,-,-,-,1
전북,보건지소,44,44,-,-,-,-,219,2,2,-,74,-,-,-,-,-,-,-,-,-,-
전북,보건진료소,226,222,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전북,보건의료원,55,52,-,-,-,3,17,10,11,-,5,0,-,-,-,1,2,-,-,-,-
전북,약국,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,-
전북,한방병원,137,137,-,-,-,-,230,6,21,-,-,7,-,-,1,38,58,-,-,136,-
전북,한의원,45,45,-,0,0,0,894,0,0,0,0,1,0,0,0,0,5,0,0,44,0
전남,계,"8,600","8,540",28,1,2,29,"8,343",912,890,63,"1,390",198,5,5,4,416,507,1,16,"2,531",93
전남,상급종합병원,645,645,0,-,-,-,2,54,60,-,2,6,1,1,1,4,3,1,-,-,1
전남,종합병원,"2,850","2,840",9,0,1,0,780,279,242,0,22,66,4,2,1,59,62,0,1,971,11
전남,병원,"2,327","2,308",15,0,1,3,"1,022",214,251,0,5,53,0,1,0,122,158,0,0,604,26
전남,요양병원,"1,540","1,523",0,0,0,17,"2,249",71,80,0,2,55,0,0,1,176,195,0,-,651,49
전남,의원,411,407,1,0,-,3,"2,323",225,205,-,-,4,-,1,-,17,42,-,15,93,6
전남,치과병원,1,1,-,-,-,-,19,0,1,5,207,0,-,-,-,2,1,-,-,42,-
전남,치과의원,26,26,-,-,-,-,592,0,-,58,988,8,-,-,-,-,1,-,-,76,-
전남,보건소,159,152,-,1,-,6,173,44,26,-,37,-,-,-,-,1,-,-,-,-,-
전남,보건지소,160,160,-,-,-,-,303,13,7,0,122,-,-,-,-,-,-,-,-,2,-
전남,보건진료소,317,317,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전남,보건의료원,34,31,3,-,-,-,21,8,6,-,5,-,-,-,-,1,-,-,-,-,-
전남,한방병원,98,98,-,-,-,-,167,1,12,-,-,3,-,-,1,34,45,-,-,63,-
전남,한의원,32,32,-,0,-,-,691,3,-,-,-,3,-,-,-,-,-,-,-,29,-
경북,계,"9,621","9,584",9,1,9,18,"9,802",957,"1,082",158,"1,781",260,15,6,7,384,579,0,14,"2,422",107
경북,종합병원,"4,668","4,668",0,0,0,0,"1,125",439,389,1,50,107,14,4,2,53,89,0,0,"1,297",20
경북,병원,"1,417","1,407",1,0,5,4,771,124,169,0,5,26,1,1,1,93,130,-,-,614,73
경북,요양병원,"2,052","2,047",4,0,0,1,"2,546",55,110,-,2,100,-,-,1,220,311,-,-,256,13
경북,의원,794,785,2,0,4,3,"2,962",273,376,-,1,15,-,1,2,11,39,-,14,91,1
경북,치과병원,-,-,-,-,-,-,13,1,-,21,250,-,-,-,-,-,-,-,-,37,-
경북,치과의원,9,8,-,-,-,1,885,0,-,135,"1,273",9,-,-,-,-,-,-,-,82,-
경북,보건소,191,183,-,-,-,8,131,57,31,1,69,-,-,-,1,4,-,-,-,-,-
경북,보건지소,82,81,-,-,-,1,355,3,1,0,129,-,-,-,-,0,-,-,-,0,-
경북,보건진료소,310,307,2,1,-,-,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-
경북,보건의료원,32,32,-,-,-,-,13,4,4,0,2,1,-,-,-,1,2,-,-,-,-
경북,한방병원,22,22,-,-,-,-,24,1,2,-,-,1,-,-,-,2,7,-,-,-,-
경북,한의원,44,44,-,0,0,0,977,0,0,0,0,1,0,0,0,0,1,0,0,45,0
경남,계,"13,941","13,788",21,56,36,40,"13,171","1,598","1,563",213,"2,865",315,29,5,7,595,866,2,33,"4,220",142
경남,상급종합병원,"2,249","2,249",0,-,-,0,76,151,145,1,6,17,18,3,-,13,53,2,-,-,6
경남,종합병원,"4,803","4,791",4,0,8,0,984,541,417,3,72,73,9,2,1,66,81,0,3,"2,173",13
경남,병원,"2,710","2,630",-,55,16,9,"2,309",348,423,1,11,67,1,0,2,183,256,-,-,837,38
경남,요양병원,"2,708","2,692",0,0,0,16,"3,519",101,124,0,8,122,0,0,3,291,370,0,0,707,84
경남,의원,827,816,2,0,7,2,"4,127",395,389,0,0,22,1,0,1,29,89,0,30,224,1
경남,치과병원,31,27,-,-,4,-,32,2,9,53,435,2,-,-,-,-,-,-,-,101,-
경남,치과의원,14,10,-,1,-,3,555,0,-,155,"2,201",3,-,-,-,-,-,-,-,59,-
경남,보건소,177,168,1,-,1,7,146,47,35,-,48,1,-,-,-,-,-,-,-,-,-
경남,보건지소,76,75,-,-,-,1,183,7,7,-,82,1,-,-,-,-,-,-,-,2,-
경남,보건진료소,210,200,10,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경남,보건의료원,15,11,4,-,-,-,6,4,2,-,2,-,-,-,-,-,-,-,-,-,-
경남,한방병원,83,83,-,-,-,-,91,2,12,-,-,6,-,-,-,12,15,-,-,51,-
경남,한의원,38,36,-,-,-,2,"1,141",0,-,-,-,1,-,-,-,1,2,-,-,66,-
제주,계,"2,704","2,688",3,0,4,9,"1,634",301,390,17,502,64,4,3,2,49,89,0,21,446,18
제주,종합병원,"1,723","1,723",-,-,-,0,172,180,222,-,13,30,4,3,2,23,34,0,10,327,10
제주,병원,207,196,-,-,3,8,31,13,17,-,-,5,-,-,-,8,20,-,-,5,1
제주,요양병원,182,182,0,-,-,-,108,5,8,-,-,7,-,-,-,13,23,-,-,-,3
제주,의원,444,440,3,-,1,0,863,91,133,-,0,10,-,-,-,3,12,-,11,86,4
제주,치과병원,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-
제주,치과의원,12,12,-,-,-,-,158,-,2,17,465,10,-,-,-,-,-,-,-,15,-
제주,조산원,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,보건소,39,38,-,-,-,1,12,12,7,-,5,1,-,-,-,2,-,-,-,-,-
제주,보건지소,11,11,-,-,-,-,16,-,1,-,5,-,-,-,-,-,-,-,-,-,-
제주,보건진료소,47,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,한의원,39,39,-,-,-,-,267,-,-,-,-,1,-,-,-,-,-,-,-,13,-
세종,계,232,231,0,0,0,1,722,42,85,9,223,8,0,0,0,14,11,0,2,77,4
세종,종합병원,58,58,-,-,-,-,9,6,6,-,3,-,-,-,-,2,2,-,-,-,-
세종,병원,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
세종,요양병원,60,60,-,-,-,0,86,3,4,-,-,3,-,-,-,10,7,-,-,27,2
세종,의원,66,66,-,-,-,-,408,31,72,-,0,3,-,-,-,1,2,-,2,41,2
세종,치과병원,-,-,-,-,-,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,-
세종,치과의원,2,2,-,-,-,-,71,-,-,8,201,1,-,-,-,-,-,-,-,5,-
세종,보건소,17,16,-,-,-,1,0,1,1,-,1,-,-,-,-,-,-,-,-,-,-
세종,보건지소,3,3,-,-,-,-,17,-,-,-,6,-,-,-,-,-,-,-,-,-,-
세종,보건진료소,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
세종,한방병원,11,11,-,-,-,-,7,1,1,-,-,1,-,-,-,1,0,-,-,-,-
세종,한의원,2,2,-,-,-,-,124,-,-,-,-,-,-,-,-,-,-,-,-,4,-
