시도,요양기관종별,간호사계,간호사,가정전문간호사,보건전문간호사,마취전문간호사,정신전문간호사,간호조무사,임상병리사,방사선사,치과기공사,치과위생사,보건의료정보관리사,동위원소취급자(일반),동위원소취급자(특수),방사선취급감독자,영양사,조리사,조혈모세포이식담당자,안경사,기타종사자,정신건강전문요원계
대전,종합병원,"2,882","2,872",8,1,0,1,411,280,291,4,59,71,9,7,3,35,35,0,15,"1,561",14
대전,병원,"1,055","1,052",-,-,1,2,790,95,137,4,6,46,1,1,0,62,100,-,1,208,25
대전,요양병원,956,949,7,0,0,0,"1,218",24,53,-,-,69,-,-,1,96,162,-,-,186,1
대전,의원,369,356,9,-,-,4,"2,882",304,353,-,1,46,0,1,-,10,41,-,15,79,5
대전,치과병원,13,13,-,-,-,-,8,5,7,13,168,2,-,-,-,-,-,-,-,-,-
대전,치과의원,6,6,-,0,0,0,697,0,2,105,"1,210",5,0,0,0,0,2,0,0,108,0
대전,보건소,74,72,-,-,-,2,17,14,9,-,7,2,-,-,-,1,-,-,-,-,-
대전,보건지소,10,9,-,-,-,1,3,-,-,-,1,-,-,-,-,-,-,-,-,2,0
대전,보건진료소,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
대전,한방병원,93,93,0,-,-,-,80,7,11,-,-,4,-,-,1,8,19,-,-,60,-
대전,한의원,23,23,-,-,0,0,719,-,0,-,-,2,-,-,-,-,1,-,-,23,-
울산,계,"4,072","4,064",0,0,4,4,"4,100",471,499,76,"1,128",113,5,4,2,157,233,4,7,"1,316",38
울산,종합병원,"2,237","2,237",0,0,-,0,182,221,181,1,26,41,4,3,0,23,26,1,2,649,6
울산,병원,796,791,0,-,4,1,537,99,102,-,-,19,-,-,2,48,66,3,-,302,30
울산,요양병원,583,583,-,-,-,0,892,12,28,0,2,33,-,-,-,71,115,-,-,197,-
울산,의원,331,331,-,-,-,-,"1,676",120,174,-,2,10,1,1,-,9,26,-,5,48,2
울산,치과병원,2,2,-,-,-,-,4,1,1,4,132,-,-,-,-,-,-,-,-,-,-
울산,치과의원,12,12,-,0,0,0,424,0,0,71,951,8,0,0,0,0,0,0,0,87,0
울산,보건소,51,48,-,-,-,3,5,16,9,0,11,1,-,-,-,5,-,-,-,-,-
울산,보건지소,5,5,-,-,-,-,4,1,-,-,4,-,-,-,-,-,-,-,-,-,-
울산,보건진료소,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
울산,한방병원,25,25,-,-,-,-,13,1,4,-,-,1,-,-,-,1,-,-,-,28,-
울산,한의원,19,19,-,-,-,-,363,-,-,-,-,-,-,-,-,-,-,-,-,5,-
경기,계,"37,281","36,991",163,12,39,76,"36,324","4,219","4,958",468,"8,529",903,77,32,52,"1,417","1,758",5,112,"7,378",351
경기,상급종합병원,"5,909","5,894",14,-,-,1,57,530,433,4,65,81,10,4,2,49,12,3,5,515,31
경기,종합병원,"15,132","15,051",64,1,8,8,"2,081","1,508","1,347",18,190,286,58,22,9,195,196,2,25,"3,655",47
경기,병원,"5,875","5,829",2,0,28,16,"3,776",567,870,1,30,159,1,1,11,386,494,0,9,"1,052",124
경기,요양병원,"5,946","5,913",16,0,0,17,"5,326",107,301,0,2,273,0,0,6,660,779,0,0,"1,024",119
경기,의원,"3,147","3,060",57,7,3,20,"16,150","1,370","1,877",0,4,62,8,4,17,58,195,0,73,590,27
경기,치과병원,17,17,-,-,-,-,37,6,5,45,494,3,-,-,1,3,3,-,-,58,2
경기,치과의원,93,87,3,1,0,2,"4,943",3,1,400,"7,618",16,0,1,5,0,1,0,0,245,0
경기,보건소,338,325,-,3,-,10,163,112,63,-,67,4,-,-,-,12,-,-,-,-,-
경기,보건지소,77,76,-,-,-,1,115,5,7,-,57,-,-,-,-,2,-,-,-,2,1
경기,보건진료소,159,159,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기,보건의료원,29,28,-,-,-,1,3,4,4,-,2,0,-,-,-,-,-,-,-,-,-
경기,약국,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,2,-
경기,한방병원,322,318,4,0,0,0,339,7,50,-,-,14,-,-,1,49,65,-,-,146,-
경기,한의원,237,234,3,-,-,-,"3,333",-,0,-,-,5,-,-,-,3,13,-,-,89,-
강원,계,"5,551","5,505",8,6,1,31,"4,695",572,640,62,999,111,20,4,11,168,233,0,11,"1,534",66
강원,상급종합병원,749,745,2,1,0,1,78,68,40,1,8,9,9,1,0,7,2,0,0,324,17
강원,종합병원,"2,597","2,592",5,0,0,0,383,241,228,0,17,42,10,3,2,35,65,0,2,746,9
강원,병원,836,807,-,5,1,23,546,96,126,1,20,23,1,-,4,58,66,-,-,242,36
강원,요양병원,397,397,-,-,-,0,372,11,23,0,2,23,-,-,1,49,62,-,-,59,1
강원,의원,563,562,1,-,0,0,"2,044",114,188,-,-,8,-,-,3,11,36,-,9,89,3
강원,치과병원,7,7,-,-,-,-,11,2,3,5,47,1,-,-,-,1,-,-,-,43,-
강원,치과의원,15,15,-,-,-,-,559,1,1,55,820,3,-,-,-,-,-,-,-,25,-
강원,보건소,131,127,-,-,-,4,101,32,23,-,28,-,-,-,-,5,-,-,-,-,-
강원,보건지소,65,64,-,-,-,1,128,2,2,-,53,-,-,-,-,-,-,-,-,1,-
강원,보건진료소,129,129,-,-,-,-,0,-,-,-,1,-,-,-,-,-,-,-,-,-,-
강원,보건의료원,26,24,-,-,-,2,5,4,5,-,3,1,-,-,1,-,-,-,-,-,-
강원,한방병원,11,11,-,-,-,-,19,1,1,-,-,1,-,-,-,2,2,-,-,-,-
강원,한의원,25,25,-,-,-,-,449,-,0,-,-,-,-,-,-,-,-,-,-,5,-
충북,계,"4,441","4,399",23,0,3,16,"6,025",584,728,61,"1,178",137,11,6,5,194,282,0,19,"1,822",59
충북,상급종합병원,656,655,0,-,-,1,63,64,56,-,3,10,7,3,0,6,4,-,-,299,6
충북,종합병원,"1,789","1,785",4,0,0,0,613,221,196,0,63,42,4,3,1,38,78,0,2,936,9
충북,병원,521,509,10,-,0,2,501,76,97,-,4,19,-,-,-,47,56,0,2,72,14
충북,요양병원,719,714,4,0,1,0,895,24,45,-,-,44,-,-,0,86,97,-,-,332,25
충북,의원,317,308,5,-,2,2,"2,559",167,301,-,0,13,-,-,2,8,24,-,15,73,3
충북,치과병원,-,-,-,-,-,-,3,1,-,6,59,0,-,-,-,-,-,-,-,5,-
충북,치과의원,11,11,0,0,0,0,589,0,0,55,959,6,0,0,1,0,0,0,0,42,1
충북,조산원,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충북,보건소,151,140,-,-,-,11,86,29,24,-,34,1,-,-,1,2,-,-,-,-,1
충북,보건지소,39,39,-,-,-,-,125,-,1,0,56,-,-,-,-,-,-,-,-,-,-
충북,보건진료소,157,157,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충북,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
충북,한방병원,64,64,-,-,-,-,74,2,8,-,-,1,-,-,-,7,23,-,-,51,-
충북,한의원,17,17,-,0,0,0,513,0,-,-,-,1,-,-,-,-,-,-,-,11,-
충남,계,"5,407","5,353",21,1,4,28,"7,511",670,813,132,"1,521",205,6,4,9,250,375,0,27,"1,483",71
충남,상급종합병원,"1,624","1,615",-,0,2,7,83,154,122,1,5,33,5,2,1,12,9,-,4,392,11
충남,종합병원,"1,116","1,110",4,1,0,1,356,138,132,1,23,19,1,2,2,24,42,0,0,514,5
충남,병원,524,517,6,-,1,-,664,96,138,0,-,33,-,-,1,47,69,-,-,214,7
충남,요양병원,"1,200","1,189",5,0,0,6,"1,687",36,68,0,2,81,0,0,2,150,198,0,0,170,45
충남,의원,407,399,5,0,1,2,"3,014",200,313,0,0,17,0,0,2,9,45,-,23,97,3
충남,치과병원,5,5,-,-,-,-,21,1,6,37,219,5,-,-,-,-,-,-,-,12,-
충남,치과의원,3,3,-,0,0,0,770,0,0,92,"1,135",9,0,0,0,0,0,0,0,59,0
충남,보건소,149,139,-,-,-,10,85,36,19,1,50,1,-,-,1,-,-,-,-,-,-
충남,보건지소,52,52,-,-,-,-,228,3,3,-,84,0,-,-,-,-,-,-,-,-,-
충남,보건진료소,233,232,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충남,보건의료원,31,30,0,-,-,1,17,5,8,-,3,2,-,-,-,1,1,-,-,-,-
충남,한방병원,32,32,-,-,-,-,52,1,4,-,-,3,-,-,-,7,11,-,-,12,-
충남,한의원,31,30,1,-,-,-,533,-,-,-,-,2,-,-,-,-,-,-,-,13,-
전북,계,"7,418","7,369",28,2,3,16,"9,324","1,034",999,82,"1,612",291,25,10,8,403,581,2,16,"2,206",81
전북,상급종합병원,"1,812","1,811",-,0,0,1,106,172,163,4,16,24,14,6,2,17,12,2,2,852,16
전북,종합병원,"2,194","2,169",15,0,3,7,480,232,194,1,23,52,9,3,1,33,80,0,1,293,16
전북,병원,905,896,5,1,0,3,"1,108",143,184,0,0,55,0,0,1,116,132,0,-,398,32
전북,요양병원,"1,417","1,415",2,0,-,-,"2,621",64,83,-,-,100,2,-,2,172,224,-,-,350,-
전북,의원,487,482,2,1,-,2,"3,245",370,321,-,0,42,-,1,1,20,69,-,13,115,16
전북,치과병원,3,3,-,-,-,-,10,-,4,10,56,1,-,-,-,-,-,-,-,20,-
전북,치과의원,14,14,-,-,0,0,417,-,1,67,"1,399",5,-,-,-,-,-,-,-,26,-
전북,보건소,102,102,-,-,-,0,102,36,19,0,38,-,-,-,-,3,1,-,-,-,1
전북,보건지소,44,44,-,-,-,-,219,2,2,-,74,-,-,-,-,-,-,-,-,-,-
전북,보건진료소,226,222,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전북,보건의료원,55,52,-,-,-,3,17,9,9,-,6,0,-,-,-,1,1,-,-,-,-
전북,약국,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,-
전북,한방병원,118,118,-,-,-,-,229,6,19,-,-,9,-,-,1,41,59,-,-,126,-
전북,한의원,41,41,-,-,-,-,770,0,-,-,-,1,-,-,-,-,3,-,-,24,-
전남,계,"8,238","8,127",28,1,1,81,"7,925",869,856,64,"1,342",195,5,5,3,393,493,1,16,"1,727",95
전남,상급종합병원,480,480,0,-,-,-,2,54,60,-,2,6,1,1,1,4,3,1,-,-,1
전남,종합병원,"2,765","2,756",9,0,0,0,713,260,232,0,20,66,4,2,1,56,69,-,1,528,14
전남,병원,"2,239","2,220",15,-,1,3,936,195,232,-,5,57,-,1,-,116,153,-,-,361,26
전남,요양병원,"1,531","1,462",0,0,0,69,"2,133",68,73,0,2,49,0,0,1,163,183,0,-,604,48
전남,의원,404,400,1,0,-,3,"2,323",225,207,-,-,4,-,1,-,18,43,-,15,82,6
전남,치과병원,8,8,-,-,-,-,21,0,2,7,201,0,-,-,-,2,1,-,-,21,-
전남,치과의원,26,26,-,-,-,-,568,0,-,57,946,8,-,-,-,-,-,-,-,56,-
전남,보건소,159,152,-,1,-,6,173,44,26,-,37,-,-,-,-,1,-,-,-,-,-
전남,보건지소,155,155,-,-,-,-,304,13,7,0,124,-,-,-,-,-,-,-,-,2,-
전남,보건진료소,317,317,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전남,보건의료원,34,31,3,-,-,-,21,8,6,-,5,-,-,-,-,1,-,-,-,-,-
전남,한방병원,90,90,-,-,-,-,154,2,11,-,-,2,-,-,-,32,41,-,-,46,-
전남,한의원,30,30,-,0,-,-,576,-,-,-,-,3,-,-,-,-,-,-,-,27,-
경북,계,"9,636","9,593",7,1,10,25,"9,329",928,"1,060",157,"1,748",248,14,6,8,384,555,0,15,"1,992",114
경북,종합병원,"4,723","4,720",2,0,1,0,"1,012",410,362,1,50,94,13,4,2,53,79,0,0,"1,276",19
경북,병원,"1,395","1,378",1,0,5,11,705,124,174,0,4,27,1,1,1,92,127,-,-,263,82
경북,요양병원,"2,058","2,057",-,0,0,1,"2,557",54,110,-,2,99,-,-,1,222,301,-,-,256,12
경북,의원,775,766,2,0,4,3,"2,921",274,376,-,0,15,-,1,2,10,37,-,15,81,1
경북,치과병원,-,-,-,-,-,-,15,1,-,20,263,-,-,-,1,-,-,-,-,13,-
경북,치과의원,9,8,-,-,-,1,863,0,-,135,"1,227",9,-,-,-,-,-,-,-,77,-
경북,보건소,191,183,-,-,-,8,131,57,31,1,69,-,-,-,1,4,-,-,-,-,-
경북,보건지소,81,80,-,-,-,1,357,3,1,0,131,-,-,-,-,0,-,-,-,-,-
경북,보건진료소,310,307,2,1,-,-,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-
경북,보건의료원,32,32,-,-,-,-,13,4,4,0,2,1,-,-,-,1,2,-,-,-,-
경북,한방병원,25,25,-,-,-,-,17,1,2,-,-,2,-,-,-,2,8,-,-,-,-
경북,한의원,37,37,-,-,-,-,738,-,-,-,-,1,-,-,-,-,1,-,-,26,-
경남,계,"12,882","12,728",21,57,36,40,"12,383","1,495","1,472",202,"2,834",316,28,5,7,582,877,2,24,"2,383",145
경남,상급종합병원,"2,230","2,230",0,-,-,0,76,144,145,1,6,17,18,3,-,13,53,2,-,-,6
경남,종합병원,"4,104","4,093",4,0,7,-,823,479,367,3,77,69,8,2,1,55,79,-,1,887,12
경남,병원,"2,469","2,384",-,56,18,11,"2,159",318,397,1,8,70,1,0,2,182,264,-,-,572,42
경남,요양병원,"2,681","2,665",0,0,0,16,"3,488",100,129,0,7,126,0,0,3,295,379,0,0,577,84
경남,의원,775,765,2,0,6,2,"4,060",393,374,0,0,23,1,0,1,28,87,0,23,193,1
경남,치과병원,30,26,-,-,4,-,18,2,7,49,435,2,-,-,-,-,-,-,-,29,-
경남,치과의원,14,10,-,1,-,3,547,0,-,148,"2,169",3,-,-,-,-,-,-,-,56,-
경남,보건소,177,168,1,-,1,7,146,47,35,-,48,1,-,-,-,-,-,-,-,-,-
경남,보건지소,76,75,-,-,-,1,183,7,7,-,82,1,-,-,-,-,-,-,-,2,-
경남,보건진료소,210,200,10,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경남,보건의료원,15,11,4,-,-,-,6,4,2,-,2,-,-,-,-,-,-,-,-,-,-
경남,한방병원,65,65,-,-,-,-,74,1,9,-,-,3,-,-,-,9,13,-,-,43,-
경남,한의원,36,36,-,-,-,-,801,-,0,-,-,1,-,-,-,-,2,-,-,24,-
제주,계,"2,720","2,703",4,0,4,9,"1,560",286,318,17,486,60,4,3,2,47,85,0,14,331,16
제주,종합병원,"1,754","1,754",-,-,-,0,165,167,149,-,13,26,4,3,2,23,34,0,3,222,10
제주,병원,189,178,-,-,3,8,24,11,18,-,-,5,-,-,-,7,20,-,-,8,1
제주,요양병원,189,189,0,-,-,-,111,5,8,-,-,7,-,-,-,12,20,-,-,-,2
제주,의원,446,441,4,-,1,0,865,91,133,-,0,10,-,-,-,3,11,-,11,75,3
제주,치과병원,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-
제주,치과의원,12,12,-,-,-,-,160,-,2,17,449,10,-,-,-,-,-,-,-,16,-
제주,조산원,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,보건소,39,38,-,-,-,1,12,12,7,-,5,1,-,-,-,2,-,-,-,-,-
제주,보건지소,11,11,-,-,-,-,16,-,1,-,5,-,-,-,-,-,-,-,-,-,-
제주,보건진료소,47,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,한의원,33,33,-,-,-,-,200,-,-,-,-,1,-,-,-,-,-,-,-,10,-
세종,계,176,175,0,0,0,1,639,35,75,9,222,9,0,0,0,12,12,0,2,76,4
세종,병원,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
세종,요양병원,63,63,-,-,-,0,83,3,4,-,-,3,-,-,-,10,9,-,-,25,2
세종,의원,64,64,-,0,0,0,384,30,68,0,0,3,0,0,0,1,2,0,2,39,2
세종,치과병원,-,-,-,-,-,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,-
세종,치과의원,2,2,-,-,-,-,68,-,-,8,203,1,-,-,-,-,-,-,-,9,-
세종,보건소,17,16,-,-,-,1,0,1,1,-,1,-,-,-,-,-,-,-,-,-,-
세종,보건지소,3,3,-,-,-,-,17,-,-,-,6,-,-,-,-,-,-,-,-,-,-
세종,보건진료소,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
세종,한방병원,10,10,-,-,-,-,14,1,1,-,-,2,-,-,-,1,1,-,-,-,-
세종,한의원,4,4,-,-,-,-,73,-,-,-,-,-,-,-,-,-,-,-,-,3,-
