시도,요양기관종별,간호사계,간호사,가정전문간호사,보건전문간호사,마취전문간호사,정신전문간호사,간호조무사,임상병리사,방사선사,치과기공사,치과위생사,보건의료정보관리사,동위원소취급자(일반),동위원소취급자(특수),방사선취급감독자,영양사,조리사,조혈모세포이식담당자,안경사,기타종사자,정신건강전문요원계
대구,치과의원,9,9,-,-,-,-,604,1,-,168,"1,937",3,-,-,-,-,-,-,-,55,-
대구,보건소,101,98,-,-,-,3,10,23,14,-,13,-,-,-,-,3,-,-,-,-,-
대구,보건지소,7,7,-,-,-,-,17,-,-,-,2,-,-,-,-,1,-,-,-,-,-
대구,보건진료소,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
대구,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-
대구,한방병원,83,83,-,-,-,-,51,2,10,-,1,3,-,-,-,5,10,-,-,17,-
대구,한의원,26,25,-,0,0,1,"1,220",0,0,0,0,4,0,0,0,0,0,0,0,58,1
광주,계,"9,112","9,067",11,0,1,33,"7,822",945,"1,018",136,"1,960",166,30,6,14,457,628,5,68,"4,631",83
광주,상급종합병원,"1,931","1,929",0,0,0,2,98,122,126,4,6,29,5,5,3,14,14,5,0,290,4
광주,종합병원,"3,224","3,219",2,0,1,2,525,244,241,0,21,51,4,1,4,45,65,0,2,"1,252",13
광주,병원,"1,664","1,658",6,0,-,0,"1,128",166,209,-,-,27,0,-,3,131,170,-,31,"1,015",15
광주,요양병원,"1,274","1,254",-,-,-,20,"1,881",58,67,-,1,46,10,-,1,131,143,-,-,989,45
광주,의원,559,549,3,0,0,7,"2,432",337,278,-,3,3,11,-,2,10,37,-,35,312,6
광주,치과병원,7,7,-,-,-,-,29,1,7,16,208,2,-,-,-,0,0,-,-,35,-
광주,치과의원,19,19,-,-,-,-,426,-,2,116,"1,711",3,-,-,-,-,1,-,-,83,-
광주,보건소,70,68,-,-,-,2,29,12,7,-,10,1,-,-,-,-,-,-,-,-,-
광주,보건진료소,10,10,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
광주,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-
광주,한방병원,328,328,0,0,0,0,606,5,81,0,0,4,0,0,1,126,198,0,0,623,0
광주,한의원,26,26,-,-,-,-,667,-,-,-,-,-,-,-,-,-,0,-,-,30,-
대전,계,"7,457","7,412",30,2,1,12,"7,952",919,"1,075",141,"1,655",284,9,9,4,236,382,5,66,"3,798",63
대전,상급종합병원,"1,300","1,296",3,-,-,1,133,123,114,1,2,27,2,1,0,14,16,5,4,657,10
대전,종합병원,"3,261","3,249",9,2,0,1,675,309,329,3,74,70,6,6,2,33,36,0,17,"1,621",21
대전,병원,"1,201","1,200",-,-,1,0,"1,002",107,148,4,12,47,1,1,0,64,102,-,12,555,26
대전,요양병원,985,972,13,0,0,0,"1,190",24,50,-,-,72,-,-,1,98,150,-,-,301,0
대전,의원,447,435,5,0,0,7,"3,172",324,389,-,1,46,0,1,-,11,44,-,33,302,6
대전,치과병원,10,10,-,-,-,-,12,8,14,14,193,2,-,-,-,-,-,-,-,19,-
대전,치과의원,7,7,-,0,0,0,721,0,2,119,"1,365",5,0,0,0,0,2,0,0,179,0
대전,보건소,74,72,-,-,-,2,17,14,9,-,7,2,-,-,-,1,-,-,-,-,-
대전,보건지소,10,9,-,-,-,1,3,-,-,-,1,-,-,-,-,-,-,-,-,2,0
대전,보건진료소,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
대전,한방병원,123,123,0,-,-,-,155,10,20,-,-,11,0,-,1,15,30,-,-,115,-
대전,한의원,31,31,-,-,0,0,872,-,0,-,-,2,-,-,-,-,2,-,-,47,-
울산,계,"4,808","4,801",0,0,3,4,"4,516",513,529,79,"1,169",107,3,3,2,164,216,4,36,"2,475",31
울산,종합병원,"2,986","2,986",0,0,0,0,291,250,208,1,27,37,2,2,0,28,26,1,3,779,7
울산,병원,745,741,0,-,3,1,627,91,88,-,-,13,-,-,2,45,58,3,4,706,22
울산,요양병원,616,616,-,0,0,0,906,12,34,0,2,38,0,0,0,74,104,0,0,605,0
울산,의원,314,314,-,-,-,-,"1,776",141,181,-,2,9,1,1,-,9,24,-,29,218,2
울산,치과병원,1,1,-,-,-,-,5,1,1,6,134,-,-,-,-,-,-,-,-,24,-
울산,치과의원,10,10,-,0,0,0,421,0,0,72,989,8,0,0,0,0,0,0,0,80,0
울산,보건소,51,48,-,-,-,3,5,16,9,0,11,1,-,-,-,5,-,-,-,-,-
울산,보건지소,5,5,-,-,-,-,4,1,-,-,4,-,-,-,-,-,-,-,-,-,-
울산,보건진료소,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
울산,한방병원,47,47,-,-,-,-,36,1,8,-,-,1,-,-,-,3,3,-,-,49,-
울산,한의원,22,22,-,0,0,0,445,-,-,-,-,-,-,-,-,-,1,-,-,14,-
경기,계,"43,922","43,608",178,15,43,78,"44,620","5,152","5,879",528,"9,768","1,043",169,31,52,"1,532","1,918",5,294,"20,150",379
경기,상급종합병원,"6,842","6,822",15,-,-,5,146,610,551,5,70,93,10,4,2,54,11,3,8,"2,342",31
경기,종합병원,"18,227","18,136",62,3,14,12,"2,768","1,847","1,613",16,227,360,66,22,10,226,214,2,32,"7,562",66
경기,병원,"7,020","6,985",4,0,26,5,"4,938",654,977,3,40,161,38,1,10,399,530,0,9,"3,254",105
경기,요양병원,"6,523","6,487",15,1,0,20,"6,025",115,335,0,3,313,4,0,3,689,816,0,0,"2,786",142
경기,의원,"3,776","3,671",77,7,3,18,"19,940","1,787","2,235",0,15,62,13,4,21,53,190,0,241,"3,063",32
경기,치과병원,9,9,-,-,-,-,40,2,4,52,526,2,-,-,-,2,1,-,-,156,-
경기,치과의원,91,87,3,1,0,0,"5,061",3,1,452,"8,763",16,5,0,5,0,2,0,4,478,0
경기,보건소,338,325,-,3,-,10,163,112,63,-,67,4,-,-,-,12,-,-,-,-,-
경기,보건지소,76,75,-,-,-,1,114,7,8,-,55,-,-,-,-,2,-,-,-,2,1
경기,보건진료소,159,159,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기,보건의료원,29,28,-,-,-,1,3,4,4,-,2,0,-,-,-,-,-,-,-,-,-
경기,약국,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,2,-
경기,한방병원,568,563,0,0,0,5,672,11,88,-,-,27,22,-,1,92,138,-,-,348,2
경기,한의원,264,261,2,0,0,1,"4,749",0,0,0,0,5,11,0,0,3,16,0,0,157,0
강원,계,"6,235","6,209",6,1,0,19,"5,099",642,716,63,"1,065",125,26,4,9,183,246,0,28,"2,498",68
강원,상급종합병원,965,961,2,1,0,1,70,85,54,1,10,11,10,1,0,9,2,0,0,379,17
강원,종합병원,"2,875","2,873",2,0,0,0,438,272,258,0,19,45,10,3,2,41,64,0,2,"1,015",12
강원,병원,916,906,-,0,0,10,631,112,139,1,30,27,1,0,3,64,70,0,0,503,36
강원,요양병원,431,429,2,-,-,0,378,11,22,0,2,21,-,-,0,48,64,-,-,229,1
강원,의원,627,626,0,-,0,1,"2,205",120,207,-,0,15,4,-,3,12,41,-,26,250,2
강원,치과병원,7,7,-,-,-,-,13,2,3,5,45,1,-,-,-,1,-,-,-,53,-
강원,치과의원,12,12,-,-,-,-,562,1,1,56,873,3,-,-,-,-,1,-,-,44,-
강원,보건소,131,127,-,-,-,4,101,32,23,-,29,-,-,-,-,5,-,-,-,-,-
강원,보건지소,67,66,-,-,-,1,126,2,2,-,53,-,-,-,-,-,-,-,-,1,-
강원,보건진료소,129,129,-,-,-,-,0,-,-,-,1,-,-,-,-,-,-,-,-,-,-
강원,보건의료원,26,24,-,-,-,2,5,4,5,-,3,1,-,-,1,-,-,-,-,-,-
강원,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-
강원,한방병원,20,20,-,-,-,-,24,1,2,-,-,1,0,-,-,3,4,-,-,13,-
강원,한의원,29,29,-,0,0,0,546,0,0,0,0,0,1,0,0,0,0,0,0,8,0
충북,계,"4,869","4,820",27,0,5,17,"6,644",674,808,68,"1,269",152,29,6,5,204,292,0,42,"3,307",58
충북,상급종합병원,936,935,0,0,0,1,72,99,77,-,5,13,7,3,0,9,3,-,-,797,6
충북,종합병원,"1,796","1,790",4,0,2,0,683,245,227,0,54,44,3,3,1,41,75,0,2,"1,328",8
충북,병원,638,624,11,-,0,3,589,89,108,-,3,26,13,-,-,50,63,-,2,355,9
충북,요양병원,727,720,6,0,1,0,885,26,42,0,1,44,0,0,0,86,107,0,0,354,29
충북,의원,334,324,6,-,2,2,"2,911",183,320,-,0,15,4,-,2,8,30,-,38,305,3
충북,치과병원,0,-,0,-,-,-,4,0,-,5,61,-,-,-,-,-,-,-,-,6,-
충북,치과의원,11,11,-,-,-,-,574,-,0,63,"1,056",6,2,-,1,-,-,-,-,63,0
충북,조산원,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충북,보건소,151,140,-,-,-,11,86,29,24,-,34,1,-,-,1,2,-,-,-,-,3
충북,보건지소,41,41,-,-,-,-,125,1,3,0,55,-,-,-,-,-,-,-,-,-,-
충북,보건진료소,157,157,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충북,약국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
충북,한방병원,62,62,-,-,-,-,76,2,7,-,-,2,-,-,-,8,14,-,-,76,-
충북,한의원,16,16,-,0,0,0,635,0,-,-,-,1,-,-,-,-,-,-,-,22,-
충남,계,"6,112","6,063",20,1,5,23,"8,427",765,895,125,"1,591",221,11,4,8,259,393,0,52,"3,522",75
충남,상급종합병원,"1,794","1,785",-,0,2,7,127,182,129,1,5,35,5,2,1,12,9,0,5,384,13
충남,종합병원,"1,421","1,414",5,1,0,1,454,164,148,0,28,33,1,2,2,28,51,0,1,"1,229",5
충남,병원,609,601,7,-,1,-,807,121,166,-,3,30,-,-,1,53,81,-,-,576,10
충남,요양병원,"1,276","1,272",3,0,0,1,"1,618",31,65,0,2,87,0,0,1,146,184,0,0,586,42
충남,의원,456,448,4,0,2,2,"3,436",216,338,0,0,16,0,0,2,9,46,-,46,423,4
충남,치과병원,7,7,-,-,-,-,21,1,7,33,227,4,-,-,-,-,-,-,-,79,-
충남,치과의원,3,3,-,0,0,0,759,0,0,90,"1,189",10,0,0,0,0,0,0,0,80,0
충남,보건소,149,139,-,-,-,10,85,36,19,1,50,1,-,-,1,-,-,-,-,-,-
충남,보건지소,53,53,-,-,-,-,228,3,3,-,84,0,-,-,-,-,-,-,-,-,-
충남,보건진료소,233,232,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
충남,보건의료원,31,30,0,-,-,1,17,5,8,-,3,2,-,-,-,1,1,-,-,-,-
충남,한방병원,50,50,-,-,-,-,100,6,12,-,-,1,5,-,-,10,20,-,-,128,1
충남,한의원,30,29,1,-,-,-,774,-,-,-,-,2,-,-,-,-,1,-,-,37,-
전북,계,"7,971","7,913",25,3,2,28,"9,629","1,081","1,055",87,"1,683",303,51,13,9,416,616,5,45,"4,307",81
전북,상급종합병원,"2,132","2,117",-,0,0,15,109,187,186,4,16,29,14,9,2,18,32,5,3,873,11
전북,종합병원,"2,383","2,358",14,1,2,8,533,246,215,1,21,49,8,3,0,37,81,0,1,815,19
전북,병원,818,818,0,0,0,0,"1,049",138,172,0,0,48,16,0,1,113,133,0,16,636,31
전북,요양병원,"1,470","1,464",5,1,0,0,"2,597",64,84,0,0,113,11,0,2,180,209,0,0,"1,329",2
전북,의원,527,522,2,1,-,2,"3,447",389,340,-,0,42,2,1,3,19,78,-,25,332,17
전북,치과병원,2,2,-,-,-,-,8,-,2,10,54,1,-,-,-,-,-,-,-,23,-
전북,치과의원,15,15,-,-,0,0,432,-,1,72,"1,475",4,-,-,-,-,-,-,-,33,-
전북,보건소,102,102,-,-,-,0,102,36,19,0,38,-,-,-,-,3,1,-,-,-,1
전북,보건지소,43,43,-,-,-,-,218,2,2,-,74,-,-,-,-,-,-,-,-,-,-
전북,보건진료소,222,218,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전북,보건의료원,63,60,-,-,-,3,18,11,10,-,5,0,-,-,-,1,1,-,-,7,-
전북,약국,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,-
전북,한방병원,150,150,-,-,-,-,241,8,24,-,-,14,-,-,1,44,72,-,-,199,-
전북,한의원,44,44,-,0,0,0,875,0,0,0,0,1,0,0,0,1,9,0,0,58,0
전남,계,"8,556","8,509",27,1,2,17,"8,395",916,904,66,"1,421",190,16,5,5,414,512,1,20,"4,516",86
전남,상급종합병원,645,645,0,-,-,-,2,54,60,-,2,6,1,1,1,4,3,1,-,-,1
전남,종합병원,"2,842","2,833",8,0,1,0,769,282,248,0,20,61,2,2,2,58,61,0,2,"1,281",12
전남,병원,"2,276","2,259",15,0,1,1,"1,014",215,244,0,5,44,0,1,0,114,155,0,0,"1,179",21
전남,요양병원,"1,534","1,525",0,0,0,9,"2,161",70,76,0,2,57,0,0,1,180,202,0,0,"1,528",42
전남,의원,412,410,1,0,-,1,"2,463",227,220,-,-,7,2,1,-,17,42,-,18,226,10
전남,치과병원,2,2,-,-,-,-,15,0,1,2,187,-,-,-,-,2,1,-,-,47,-
전남,치과의원,27,27,-,-,-,-,600,0,-,64,"1,041",8,8,-,-,-,1,-,-,85,-
전남,보건소,159,152,-,1,-,6,173,44,26,-,37,-,-,-,-,1,-,-,-,-,-
전남,보건지소,161,161,-,-,-,-,304,14,8,0,122,-,-,-,-,-,-,-,-,2,-
전남,보건진료소,317,317,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전남,보건의료원,34,31,3,-,-,-,21,8,6,-,5,-,-,-,-,1,-,-,-,-,-
전남,한방병원,116,116,-,-,-,-,189,2,15,-,-,4,-,-,1,37,47,-,-,136,-
전남,한의원,31,31,-,0,-,-,683,0,-,-,-,3,3,-,-,-,-,-,-,32,-
경북,계,"9,693","9,653",10,1,10,19,"10,175",988,"1,110",154,"1,876",263,35,6,6,383,576,0,17,"3,382",102
경북,종합병원,"4,756","4,755",0,0,0,1,"1,118",447,397,1,50,111,14,4,2,54,95,0,0,"1,408",20
경북,병원,"1,407","1,398",0,0,5,4,863,136,169,0,8,22,9,1,0,93,127,-,-,711,68
경북,요양병원,"2,021","2,013",7,0,-,1,"2,537",56,104,-,2,102,6,-,1,211,298,-,-,793,13
경북,의원,795,786,1,0,5,3,"3,229",282,400,-,1,16,2,1,2,14,40,-,17,251,1
경북,치과병원,-,-,-,-,-,-,13,1,-,22,267,-,-,-,-,-,-,-,-,41,-
경북,치과의원,10,9,-,-,-,1,911,0,-,130,"1,348",8,1,-,-,-,-,-,-,118,-
경북,보건소,191,183,-,-,-,8,131,57,31,1,69,-,-,-,1,4,-,-,-,-,-
경북,보건지소,82,81,-,-,-,1,355,3,1,0,129,-,-,-,-,0,-,-,-,0,-
경북,보건진료소,310,307,2,1,-,-,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-
경북,보건의료원,32,32,-,-,-,-,13,4,4,0,2,1,-,-,-,1,2,-,-,-,-
경북,한방병원,46,46,-,-,-,-,46,2,4,-,-,2,-,-,-,6,13,-,-,7,-
경북,한의원,43,43,-,0,0,0,959,0,0,0,0,1,3,0,0,0,1,0,0,53,0
경남,계,"14,576","14,422",23,56,37,38,"13,855","1,710","1,665",219,"2,953",335,79,5,7,616,899,2,105,"7,236",144
경남,상급종합병원,"2,448","2,448",0,-,-,0,182,217,201,1,7,29,18,3,-,15,51,2,-,918,11
경남,종합병원,"4,902","4,891",4,0,7,0,956,527,404,2,75,72,9,2,1,65,77,0,3,"2,263",15
경남,병원,"2,903","2,817",-,55,17,14,"2,355",379,441,1,9,60,41,0,2,194,282,-,2,"1,202",37
경남,요양병원,"2,783","2,772",2,0,0,9,"3,526",106,131,0,2,135,7,0,3,294,378,0,0,"1,817",77
경남,의원,835,823,2,0,8,2,"4,662",412,418,0,0,24,2,0,1,30,86,0,100,703,4
경남,치과병원,32,28,-,-,4,-,32,2,9,53,436,2,-,-,-,-,-,-,-,105,-
경남,치과의원,14,10,-,1,-,3,542,0,-,162,"2,293",3,1,-,-,-,-,-,-,83,-
경남,보건소,177,168,1,-,1,7,146,47,35,-,48,1,-,-,-,-,-,-,-,-,-
경남,보건지소,79,78,-,-,-,1,182,10,8,-,81,1,-,-,-,-,-,-,-,2,-
경남,보건진료소,210,200,10,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경남,보건의료원,15,11,4,-,-,-,6,4,2,-,2,-,-,-,-,-,-,-,-,-,-
경남,한방병원,138,138,-,-,-,-,118,6,16,-,-,7,-,-,-,17,23,-,-,66,-
경남,한의원,40,38,-,-,-,2,"1,146",0,-,-,-,1,1,-,-,1,2,-,-,77,-
제주,계,"2,799","2,781",3,0,4,11,"1,747",322,354,21,569,67,4,3,2,50,89,0,23,698,18
제주,종합병원,"1,729","1,729",-,-,-,0,171,192,172,-,13,30,4,3,2,22,36,0,9,338,11
제주,병원,219,212,-,-,3,4,36,14,17,-,-,6,-,-,-,8,20,-,-,75,1
제주,요양병원,201,195,0,-,-,6,116,6,8,-,-,7,-,-,-,14,23,-,-,64,3
제주,의원,495,491,3,-,1,0,967,98,146,-,0,10,-,-,-,4,10,-,14,164,3
제주,치과병원,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-
제주,치과의원,12,12,-,-,-,-,149,-,2,21,530,10,-,-,-,-,-,-,-,34,-
제주,조산원,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,보건소,39,38,-,-,-,1,12,12,7,-,5,1,-,-,-,2,-,-,-,-,-
제주,보건지소,11,11,-,-,-,-,16,-,1,-,5,-,-,-,-,-,-,-,-,-,-
제주,보건진료소,47,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
제주,한방병원,8,8,-,-,-,-,7,-,1,-,-,2,-,-,-,0,-,-,-,11,-
제주,한의원,38,38,-,-,-,-,266,-,-,-,-,1,-,-,-,-,-,-,-,12,-
세종,계,754,752,0,0,0,2,938,101,144,5,264,14,8,1,0,25,15,0,8,392,5
세종,종합병원,497,497,-,-,-,-,9,54,59,-,5,5,4,1,-,6,2,-,1,178,1
세종,병원,40,40,-,-,-,-,23,4,2,-,-,1,-,-,-,1,-,-,-,36,-
세종,요양병원,58,58,-,-,-,0,85,2,4,-,-,3,-,-,-,10,9,-,-,19,2
세종,의원,83,82,-,-,-,1,581,37,73,-,0,2,-,-,-,3,2,-,7,127,2
세종,치과병원,-,-,-,-,-,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,-
세종,치과의원,2,2,-,-,-,-,73,-,-,4,240,1,-,-,-,-,-,-,-,6,-
세종,보건소,17,16,-,-,-,1,0,1,1,-,1,-,-,-,-,-,-,-,-,-,-
세종,보건지소,3,3,-,-,-,-,17,-,-,-,6,-,-,-,-,-,-,-,-,-,-
세종,보건진료소,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
세종,한방병원,42,42,-,-,-,-,21,3,4,-,-,2,4,-,-,5,2,-,-,21,-
세종,한의원,5,5,-,-,-,-,129,-,-,-,-,-,-,-,-,-,-,-,-,5,-
